0.0_SE_5,0.0_SE_10,0.0_SE_20,0.0_SE_40,0.1_SE_5,0.1_SE_10,0.1_SE_20,0.1_SE_40,0.2_SE_5,0.2_SE_10,0.2_SE_20,0.2_SE_40,0.3_SE_5,0.3_SE_10,0.3_SE_20,0.3_SE_40,1_SE_5,1_SE_10,1_SE_20,1_SE_40,2_SE_5,2_SE_10,2_SE_20,2_SE_40,3.0_SE_5,3.0_SE_10,3.0_SE_20,3.0_SE_40,3.1_SE_5,3.1_SE_10,3.1_SE_20,3.1_SE_40,3.2_SE_5,3.2_SE_10,3.2_SE_20,3.2_SE_40,3.3_SE_5,3.3_SE_10,3.3_SE_20,3.3_SE_40,4_SE_5,4_SE_10,4_SE_20,4_SE_40
4.644629458936676,0.35008943118028996,-0,-0,4.617363078754374,-0,0.6802034930989211,1.1223923470160804,2.6405047860933744,-0,-0,-0,2.878804480660783,-0,-0,-0,5.488984312963205,1.6491825057184433,0.8756195044548757,-0,2.841310244834696,0.7344171731503439,-0,-0,3.964571618702191,0.967886608740373,1.0233103115475322,-0,0.7675912906054774,-0,-0,0.8774801413914921,1.5519750110014907,0.7735563510610219,1.2360194413248542,1.8093650170235382,2.110326065385614,-0,-0,-0,1.4840467796022572,0.7391811609020337,0.320214160222789,-0
4.559896208762076,1.8428287529169944,2.486687821121959,1.003400188687222,6.714827707875456,2.3766177618291935,2.9462909910476283,1.003400188687222,4.692922659676278,0.9688816174419935,2.6227129646264635,1.0763119764507296,3.8967313382233137,1.3603718953415314,1.3483887041618623,0.6217065731309472,5.067406706823574,1.6491825057184433,2.0311220536979793,2.5759791641335723,4.2202339346292135,3.1036423581706263,3.1036423581706263,1.3433282226418026,6.832852229340163,3.404460094451408,5.259944932220955,1.640548235032548,2.908087306340913,-0,2.236701658205456,-0,2.6883900739147877,-0,3.689602965414402,-0,3.0068205102501966,1.8182531327211344,1.9964697971074192,-0,4.5824463934469115,1.2728407116910223,1.1727082630586922,2.14949241821026
4.559896208762076,-0,-0,-0,5.818405732428727,1.470240667216369,1.9055731730657817,2.2154900791241654,3.5028024163680236,-0,1.0500385066788964,-0,2.4875699062072676,-0,0.6624014631285583,-0,4.2202339346292135,1.003400188687222,1.7467903877711284,2.0311220536979793,3.450027660567965,3.3637331444108187,2.123728691384597,0.35008943118028996,5.404749436090627,3.4932812081659983,2.947748073627494,-0,2.0803867802418257,1.338580236580453,1.4736013834637334,-0,2.0856744687524698,1.8258472258627059,2.522199109265215,2.1215629026502496,3.2250919276310555,0.5895544380918316,0.8998181473636353,-0,3.05832333038173,2.456655327183986,0.320214160222789,2.300952912761812
4.559896208762076,-0,-0,0.7344171731503439,6.373636036165853,0.8631712774461008,1.7552965784097025,1.6491825057184433,2.6405047860933744,-0,1.2937216115180228,0.795957736375572,2.6188708625725545,0.9354376483987034,0.3928851562590491,-0,4.559896208762076,1.003400188687222,-0,-0,3.450027660567965,2.5759791641335723,2.2154900791241654,-0,5.067406706823574,1.2101893328324207,2.7716434338780433,-0,2.0803867802418257,0.8556988853632878,1.9599988445507923,-0,1.7708180409109857,1.0820653207129989,2.91679525775747,2.6223071537250813,1.8757386469372284,0.28253402132518374,2.4733551467661483,1.5001622924505806,3.2301127555567755,-0,-0,0.43819602314218536
4.47509472252455,2.396887192751814,3.2772491423281043,1.9375411884194198,6.5442724078176395,1.887035481698033,4.254553994710508,4.049892014300691,3.8023256703001493,2.5091324455666255,2.7180542089779323,3.047711989244071,4.022442564953244,1.8521903873582823,2.1523607575213926,1.7351653740628254,4.390220506544956,2.486687821121959,2.0311220536979793,1.5496945877745014,4.049892014300691,4.559896208762076,4.47509472252455,1.6491825057184433,6.832852229340163,4.548515974352586,5.259944932220955,0.5043572298567679,2.1748747593705886,2.138681655348271,1.6733110564674654,0.5599276698063158,3.4647226078715754,2.485782624616982,3.305230560091348,2.5235354692501835,2.110326065385614,1.2817485562846744,1.7484390201053732,-0,4.638260551602075,3.48188738420611,3.339581021440399,2.14949241821026
4.390220506544956,-0,1.6491825057184433,1.7467903877711284,5.518924231468555,1.2454211273017026,3.1292586934881057,2.396887192751814,4.050732586762611,1.68619426667159,1.9368893731508916,2.856556391340394,1.2084221602443324,1.4884480844505497,2.27821805242251,1.462446636688381,3.8791417307522744,1.003400188687222,1.7467903877711284,1.4479226863882044,3.7935940429597657,2.486687821121959,3.1036423581706263,2.2154900791241654,4.135110484291835,2.3162978899836384,3.5560502108601217,-0,1.8884092893539968,-0,1.6733110564674654,0.5599276698063158,2.188129815112922,2.485782624616982,2.1176380831650943,2.324117310176014,1.8757386469372284,0.9746331778882564,1.9964697971074192,0.9418116413961763,2.238962575585442,1.530367292434134,1.0436964276518068,1.5138182190585556
4.390220506544956,3.6221077690690024,2.841310244834696,1.9375411884194198,6.03208758421427,4.402032329799018,2.482513028630953,2.2154900791241654,4.347693971884051,3.191893113925088,0.9162065252216246,-0,3.2637392790385285,2.7508677989794466,0.3928851562590491,-0,4.390220506544956,0.5698157352531706,0.8756195044548757,-0,4.2202339346292135,1.6491825057184433,1.5496945877745014,-0,4.2202339346292135,3.7587352612530154,2.8598582142770943,0.9716011606686458,1.8884092893539968,0.8556988853632878,-0,-0,1.7708180409109857,2.908753831210246,-0,0.989553468882368,1.6331358244658603,1.9443006709863215,0.8998181473636353,-0,3.7408979673054032,2.345703193888053,-0,-0
4.305268680308521,-0,0.35008943118028996,0.35008943118028996,5.3475951547665685,-0,1.9055731730657817,1.5496945877745014,2.9478920372896313,-0,1.175007667040975,1.320942155902715,3.1359715753652475,-0,-0,0.6217065731309472,5.404749436090627,1.5496945877745014,0.5698157352531706,0.35008943118028996,4.305268680308521,1.8428287529169944,1.8428287529169944,-0,4.644629458936676,0.967886608740373,1.8602783181842744,0.5043572298567679,1.9849492706738696,-0,-0,0.5599276698063158,2.2896328647121824,-0,2.321512236969833,1.2467757289040622,2.3394215184778564,-0,0.4863725078161858,1.2361578165569986,3.05832333038173,0.8277588592628911,1.0436964276518068,-0
4.2202339346292135,1.1223923470160804,0.5698157352531706,2.0311220536979793,5.176102345279513,-0,1.8057659019118277,3.2772491423281043,3.302028775008855,0.44804242127526006,-0,-0,3.2637392790385285,1.086519048884214,-0,-0,4.47509472252455,1.2351708405492359,1.3433282226418026,1.1223923470160804,3.7935940429597657,1.9375411884194198,1.6491825057184433,-0,4.559896208762076,0.4969990834974167,3.122671953779316,2.128625514864507,2.4537938679513833,1.9479442993388139,0.7732798019274263,-0,2.589609264505197,1.5930113708188027,2.522199109265215,3.109323533322582,1.1014875564122417,-0,0.4863725078161858,1.985651713811519,3.287180168943692,-0,1.8515765992515487,1.4573670931078564
4.2202339346292135,-0,2.486687821121959,1.1223923470160804,5.004426349789673,0.2615743433724957,3.31116470460771,-0,3.702676810594762,-0,-0,-0,2.2214404541917876,-0,2.0249644137779086,-0,4.729298616942683,2.2154900791241654,1.9375411884194198,2.9290440698783575,4.729298616942683,4.390220506544956,4.982958395960095,3.016478942360669,5.909651936376301,4.198493864617881,4.241639103450389,0.2260755431242342,3.2653897220191546,1.1112216334193734,1.5745380643788878,0.5599276698063158,2.490274962049803,1.8258472258627059,1.6953513615962843,1.4810986146243144,1.8757386469372284,2.5508136726241304,1.4895141844423672,0.7723981593720217,3.9662586845763634,1.2728407116910223,1.0436964276518068,0.43819602314218536
4.2202339346292135,-0,0.8756195044548757,-0,3.4457189819152556,-0,1.9055731730657817,1.003400188687222,1.9530960182564245,-0,1.7313793522462955,-0,1.6664591230120058,-0,-0,-0,4.390220506544956,0.8756195044548757,-0,0.5698157352531706,2.9290440698783575,2.0311220536979793,1.1223923470160804,-0,3.7935940429597657,1.6389049779008356,0.7579107647995009,-0,1.8884092893539968,-0,-0,-0,0.9353931339069405,2.0507724974367574,2.1176380831650943,0.989553468882368,2.3394215184778564,-0,0.8998181473636353,-0,3.05832333038173,-0,0.5709153954124867,-0
4.049892014300691,-0,1.1223923470160804,1.6491825057184433,5.433279048790076,0.5289585252486468,2.1014448879587566,0.35008943118028996,3.1001609282746374,0.8228773585552407,0.3719613423105452,-0,2.749236796650511,0.9354376483987034,1.7641261030923814,0.3283971197010299,4.305268680308521,1.9375411884194198,1.4479226863882044,-0,4.390220506544956,1.2351708405492359,0.7344171731503439,0.8756195044548757,5.909651936376301,2.6851178474579247,2.187321763020795,2.455467598842627,1.6912197475059136,-0,0.4188304176735088,0.5599276698063158,2.3903124321428373,1.3479545588792297,1.4725062635075237,1.2467757289040622,1.6331358244658603,0.7984473512352731,-0,0.9418116413961763,4.24690423243252,0.8277588592628911,0.5709153954124867,-0
3.8791417307522744,3.7079194152423725,2.664816172230987,1.1223923470160804,6.885308951611622,4.672163288595327,0.37088813831982514,2.9290440698783575,5.037119449071345,3.4795881571900362,-0,1.2016343945564945,2.3551642298279427,2.9677031594397087,0.8643577628643846,0.3283971197010299,5.320476437578791,1.5496945877745014,-0,-0,4.898459676835238,1.9375411884194198,1.2351708405492359,0.7344171731503439,4.8139075097824104,3.846926224720862,2.7274034510820178,-0,2.63680108945725,1.338580236580453,1.0349048002069108,-0,2.786680764778006,2.908753831210246,1.6953513615962843,2.5235354692501835,1.6331358244658603,1.9443006709863215,-0,0.5709939364241439,3.287180168943692,0.8277588592628911,-0,-0
3.8791417307522744,0.35008943118028996,-0,0.7344171731503439,5.176102345279513,-0,3.4921900395914127,-0,1.8430470778738768,-0,0.597870582166335,0.6276115417563173,2.2214404541917876,-0,-0,0.3283971197010299,3.6221077690690024,1.7467903877711284,1.5496945877745014,-0,2.664816172230987,2.3065131022045287,1.4479226863882044,-0,3.016478942360669,1.8386685473825648,-0,-0,1.7905781499008033,0.8556988853632878,0.7732798019274263,-0,1.0721685353846553,2.0507724974367574,0.9756786577586457,0.989553468882368,1.378055075219642,1.9443006709863215,-0,0.5709939364241439,2.7114821354848115,-0,-0,-0
