"","0.0_SE_5","0.0_SE_10","0.0_SE_20","0.0_SE_40","0.1_SE_5","0.1_SE_10","0.1_SE_20","0.1_SE_40","0.2_SE_5","0.2_SE_10","0.2_SE_20","0.2_SE_40","0.3_SE_5","0.3_SE_10","0.3_SE_20","0.3_SE_40","1_SE_5","1_SE_10","1_SE_20","1_SE_40","2_SE_5","2_SE_10","2_SE_20","2_SE_40","3.0_SE_5","3.0_SE_10","3.0_SE_20","3.0_SE_40","3.1_SE_5","3.1_SE_10","3.1_SE_20","3.1_SE_40","3.2_SE_5","3.2_SE_10","3.2_SE_20","3.2_SE_40","3.3_SE_5","3.3_SE_10","3.3_SE_20","3.3_SE_40","4_SE_5","4_SE_10","4_SE_20","4_SE_40"
"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION",8.90235593678766,2.48617390311913,3.06964451296171,1.85149114493945,9.50759430834145,1.56797120012694,5.36688526355624,1.49448103573325,7.40141220531213,0,2.877081396529,1.10145464364842,6.23448175516961,1.05517979937247,1.65549799144127,0,6.94941457430689,2.48617390311913,1.73678238701503,1.73678238701503,7.54595324991546,5.487585764671,3.89963530172352,0.71384177835541,9.91518638865739,7.71748670286765,7.49090424024474,3.1119101258886,4.64172223331514,2.10011976897113,1.26061855470542,0,4.19607330196337,3.69232814859566,3.83176316905004,1.17550777708045,3.62014406464598,2.94525746532671,2.84851437167907,0,5.98132697494833,2.1671393960094,2.27828676495506,2.43254847580068
"GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",8.73323138963295,2.17800032672136,1.85149114493945,1.73678238701503,9.50759430834145,1.81894724826442,4.35406950543304,2.48617390311913,7.20324439659993,0.502024504149849,2.45371638083115,0.708252888633097,6.23448175516961,0.841658132344355,2.11899502208614,1.26177982263032,7.03478287490027,2.6846157972517,2.58598451898645,1.36458148381464,6.77851181615829,4.70137468988899,3.16397023181826,2.58598451898645,9.83089464256767,7.71748670286765,7.40558035686323,3.73015791714687,4.64172223331514,1.63767395780456,1.52425643847142,0,4.19607330196337,3.25170192728556,3.21602983376812,2.68033846866119,3.38929334392214,2.68797389756993,1.76461998343577,1.43207175019643,5.0096286269423,1.38062743169059,1.92256366475058,1.51640034798146
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",8.64862959421805,1.61809774851774,2.48617390311913,1.73678238701503,9.67915393551598,0.96923217754711,4.02607084675061,3.98978586294352,6.15789819961896,0,2.34431982717604,2.05057869150755,5.34397615730852,0,0,1.26177982263032,6.52170799712526,0,1.96292765631485,2.07162571157637,6.52170799712526,4.96478968168921,3.06964451296171,2.28238077474637,9.99946031390822,7.19136264010131,6.97825149216462,4.14742839328949,4.18664015116072,1.87560663753892,2.20149743326626,0,4.29534546843514,3.02668390904755,3.21602983376812,2.11571454447706,3.8483515638928,2.42322189277551,1.44703435339669,1.07850273202096,5.35427326635175,0.670850817171907,1.23949694313619,2.92150828879127
"GOBP_NEURON_PROJECTION_REGENERATION",8.64862959421805,0,2.6846157972517,2.07162571157637,9.33595048374016,2.0540907606829,5.63976033507256,3.06964451296171,7.20324439659993,1.15121350183637,2.56150861233361,1.80833444368148,5.85409039733525,1.5652397863249,2.2637319420468,1.26177982263032,6.35017598429754,2.48617390311913,2.6846157972517,1.61809774851774,6.60737248185292,6.00621458657628,3.98978586294352,2.6846157972517,9.74658458790991,7.36692601275697,6.7212182990911,3.30461312914843,4.82223321867359,2.10011976897113,1.98792985594062,0.759917742492702,3.99651958742742,3.47337745200036,3.42362188501341,1.74672022275394,3.15520000942883,2.42322189277551,2.33006081819499,0,5.75392893266019,0.801858300890381,1.23949694313619,2.48828180082425
"GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",8.64862959421805,2.28238077474637,1.36458148381464,1.36458148381464,9.42178322375446,1.29186674170959,4.540015975286,3.06964451296171,7.59933723296416,0,2.56150861233361,2.16712165172519,5.72690439695852,0.841658132344355,1.81612066326328,1.44579814793146,7.54595324991546,2.6846157972517,2.48617390311913,1.73678238701503,6.69297290874144,4.87715362701531,2.97462244831816,3.62708661826703,9.83089464256767,7.89251034554016,7.74662156461216,3.06331345569895,4.73207348544397,1.63767395780456,1.76376049308489,0,4.19607330196337,3.25170192728556,3.00542273640661,2.68033846866119,3.15520000942883,2.94525746532671,1.76461998343577,1.07850273202096,5.81083958567201,2.48388344334309,2.93754434941391,2.3763808601766
"GOBP_REGENERATION",8.64862959421805,1.22639087640346,2.28238077474637,2.28238077474637,9.59338434922318,0,5.36688526355624,3.44335347576739,7.351893818088,0,2.77303915290582,3.54424812656861,5.98107333877196,1.05517979937247,2.54366982462144,2.36823578514077,6.52170799712526,1.96292765631485,2.97462244831816,2.6846157972517,5.92001737595166,5.31384658765232,4.07962684308179,3.35077326297947,9.74658458790991,7.62991302608777,7.49090424024474,3.58937783752785,4.27814894857381,2.31516216764492,1.52425643847142,0,4.39431264370097,3.25170192728556,3.42362188501341,2.57084551376237,3.38929334392214,2.42322189277551,1.44703435339669,0,6.15147223647153,2.54553622841832,2.50399348310658,3.13161656894088
"GOBP_REGULATION_OF_GLIOGENESIS",8.64862959421805,2.6846157972517,2.48617390311913,0.71384177835541,9.59338434922318,1.81894724826442,4.40064825085271,1.73678238701503,7.69821483596474,0,2.00380602495506,1.68129624412805,6.10786642942728,0.568765741982183,2.40510001715054,0.818787769979332,5.92001737595166,2.58598451898645,2.58598451898645,1.85149114493945,6.43597677491698,5.40077643339319,3.62708661826703,1.73678238701503,9.49353942381039,7.89251034554016,7.74662156461216,2.81735631518739,4.55116760246228,1.63767395780456,1.52425643847142,0,3.7954364131284,3.69232814859566,3.42362188501341,2.11571454447706,3.15520000942883,2.94525746532671,1.44703435339669,0,5.58293415934775,2.42172486222495,2.50399348310658,2.02817588065849
"GOBP_GLIAL_CELL_DIFFERENTIATION",8.56400035471257,1.49448103573325,1.07670489362575,1.96292765631485,9.42178322375446,0.96923217754711,4.40064825085271,4.87715362701531,6.55724193596382,0,2.45371638083115,2.71966268837334,5.2158182381062,0,0,1.61667453441314,6.43597677491698,1.36458148381464,1.85149114493945,2.07162571157637,6.52170799712526,4.78935185020032,2.97462244831816,1.49448103573325,9.99946031390822,7.19136264010131,7.40558035686323,2.08940651996147,4.55116760246228,1.63767395780456,2.80259833209197,0,4.19607330196337,3.25170192728556,3.62872967413971,2.11571454447706,3.62014406464598,2.14817763734618,1.76461998343577,0,5.35427326635175,2.1671393960094,1.53327305667618,2.70741502577346
"GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS",8.56400035471257,2.07162571157637,1.49448103573325,1.73678238701503,9.50759430834145,2.0540907606829,4.81725840643753,2.7821956538998,7.40141220531213,0,2.877081396529,1.68129624412805,6.10786642942728,0,2.2637319420468,0.496756413455519,7.12009857085715,2.07162571157637,2.17800032672136,2.07162571157637,6.60737248185292,4.61321171006572,3.53544516743335,2.6846157972517,9.74658458790991,7.71748670286765,7.49090424024474,3.16033049476754,4.55116760246228,2.10011976897113,1.76376049308489,0,4.19607330196337,3.25170192728556,3.42362188501341,2.89557423406375,3.15520000942883,2.94525746532671,1.44703435339669,1.43207175019643,5.23962724166455,2.42172486222495,2.50399348310658,2.48828180082425
"GOBP_RESPONSE_TO_WOUNDING",8.56400035471257,1.22639087640346,2.7821956538998,2.38503277869719,9.42178322375446,0.772709197042431,4.7711784562225,4.16917891979175,7.351893818088,0,3.77887881349559,2.16712165172519,5.2158182381062,0,2.11899502208614,1.44579814793146,6.69297290874144,2.07162571157637,3.06964451296171,1.49448103573325,7.12009857085715,5.31384658765232,3.71831210214621,2.48617390311913,10.0837168890537,7.89251034554016,6.89263089055799,3.87003004704443,4.18664015116072,2.31516216764492,1.52425643847142,0,4.39431264370097,3.47337745200036,2.57210251444698,2.34721467171822,3.8483515638928,2.42322189277551,2.05560269779513,2.28408442916418,5.52584357749949,0.917017558126441,2.61432594084433,3.07941715929784
"GOBP_ASTROCYTE_DEVELOPMENT",8.47934280614202,0,1.96292765631485,1.49448103573325,9.42178322375446,1.69587180353801,4.7711784562225,3.25766161527005,6.6568446442442,1.15121350183637,2.34431982717604,0.921695437873608,5.72690439695852,0,1.65549799144127,0,6.86399161042162,2.28238077474637,1.61809774851774,2.6846157972517,6.26430263216085,4.43628217993067,3.35077326297947,0.71384177835541,9.91518638865739,7.54229610000022,7.32021149149718,1.86383530331036,4.55116760246228,0.715388962983461,1.76376049308489,0,4.19607330196337,3.25170192728556,3.42362188501341,0.549244822815924,3.15520000942883,2.42322189277551,1.44703435339669,0,4.54628149585044,0.670850817171907,0.887245426785932,2.02817588065849
"GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",8.47934280614202,0.909845979446959,1.36458148381464,3.53544516743335,9.67915393551598,1.43394294465294,4.35406950543304,3.71831210214621,6.25788341642893,0,0.64283605918011,2.16712165172519,5.72690439695852,0,0,2.22686100140634,6.43597677491698,0.71384177835541,2.17800032672136,2.6846157972517,6.94941457430689,4.43628217993067,2.87883324957921,2.07162571157637,9.99946031390822,7.19136264010131,7.32021149149718,3.77687769016628,4.18664015116072,1.63767395780456,2.60726039694471,0.759917742492702,3.89618445023881,2.56297983209551,3.42362188501341,1.61525413450942,3.8483515638928,3.19691221054264,1.44703435339669,2.0192439301015,5.69697539149268,0,1.92256366475058,3.54276433825451
"GOBP_REGULATION_OF_CELL_DEVELOPMENT",8.47934280614202,1.85149114493945,2.07162571157637,3.62708661826703,9.50759430834145,1.43394294465294,5.36688526355624,4.52485161937538,6.95515999044071,0.770411752667898,2.34431982717604,3.03501578655739,5.59950087267663,0,0.576644957876924,2.08198399656609,7.12009857085715,1.49448103573325,2.07162571157637,3.80915241184237,7.03478287490027,4.70137468988899,3.80915241184237,3.62708661826703,10.0837168890537,7.89251034554016,7.61880918882029,3.96282269010532,4.27814894857381,2.10011976897113,1.76376049308489,1.12072882680021,4.29534546843514,3.47337745200036,3.83176316905004,3.31449458706286,3.62014406464598,2.68797389756993,1.07937749475106,2.28408442916418,5.92453738211243,0,0.661080139329617,3.74482448802017
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",8.47934280614202,2.17800032672136,2.28238077474637,3.71831210214621,9.50759430834145,1.13871610398587,5.45796971824931,4.96478968168921,7.05444628436034,0.770411752667898,2.45371638083115,3.49403744718795,5.85409039733525,0,1.65549799144127,1.61667453441314,7.2905798811276,2.17800032672136,2.38503277869719,3.25766161527005,6.86399161042162,4.78935185020032,3.71831210214621,3.71831210214621,10.0837168890537,7.62991302608777,7.44824781994302,3.87003004704443,4.36939558641599,2.52318882374194,1.98792985594062,1.41115444985174,4.09647314723898,3.47337745200036,3.83176316905004,3.21096570164807,3.8483515638928,2.68797389756993,1.76461998343577,1.73840944502849,5.92453738211243,0.281331955197292,0.887245426785932,4.63476482410846
"GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",8.47934280614202,1.85149114493945,3.16397023181826,3.80915241184237,9.33595048374016,2.27835765092563,3.88431294599527,4.25846093614995,7.0048121527727,0.770411752667898,2.00380602495506,3.84290239494502,5.72690439695852,0,1.65549799144127,1.77822382929072,6.77851181615829,2.38503277869719,3.35077326297947,4.43628217993067,7.12009857085715,4.16917891979175,3.53544516743335,4.96478968168921,9.99946031390822,7.45463432272529,7.66142335977972,5.10052688899801,4.0027614114537,0,1.52425643847142,0,3.7954364131284,3.25170192728556,3.42362188501341,2.34721467171822,3.8483515638928,2.68797389756993,2.33006081819499,2.28408442916418,4.37113620446248,1.61430208266653,2.16237591601453,3.84514295613038
"GOBP_ASTROCYTE_DIFFERENTIATION",8.39465604711111,0.909845979446959,1.22639087640346,0,9.67915393551598,1.9381250617517,3.93165354962386,3.16397023181826,6.75636269014123,0,1.63560888620343,0.708252888633097,5.72690439695852,0,0,0.818787769979332,6.77851181615829,1.49448103573325,1.49448103573325,2.7821956538998,6.52170799712526,4.52485161937538,3.06964451296171,0.909845979446959,9.91518638865739,7.62991302608777,6.97825149216462,3.1119101258886,4.36939558641599,1.37931278630868,2.40732040880023,0,4.19607330196337,3.47337745200036,3.62872967413971,0,3.62014406464598,2.14817763734618,1.07937749475106,0,4.54628149585044,0,0,2.3763808601766
"GOBP_REGULATION_OF_NEUROGENESIS",8.39465604711111,1.61809774851774,1.85149114493945,4.16917891979175,9.59338434922318,1.56797120012694,6.18252135656854,4.61321171006572,7.15366202737549,0,1.36365582643601,3.39319213564613,5.72690439695852,0,0.873959860758558,1.77822382929072,7.03478287490027,1.85149114493945,1.96292765631485,3.80915241184237,6.77851181615829,4.70137468988899,4.07962684308179,3.89963530172352,10.0837168890537,7.62991302608777,7.78920594435522,4.05528110901741,4.36939558641599,2.52318882374194,1.98792985594062,0.759917742492702,4.09647314723898,3.47337745200036,3.83176316905004,3.21096570164807,3.8483515638928,2.68797389756993,1.76461998343577,2.0192439301015,5.92453738211243,0,0.887245426785932,4.24247940572908
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",8.39465604711111,2.28238077474637,3.25766161527005,3.62708661826703,9.59338434922318,2.60056684552463,4.67887070230728,5.92001737595166,6.80609117902915,1.72781891707685,3.68097901100052,3.74381395817408,5.2158182381062,0,0.873959860758558,2.36823578514077,6.52170799712526,0.452213306864877,3.06964451296171,3.44335347576739,6.94941457430689,4.16917891979175,3.25766161527005,4.16917891979175,9.74658458790991,7.27916940394669,6.76409358153582,4.28511129886501,4.0027614114537,1.87560663753892,2.40732040880023,0,4.09647314723898,3.47337745200036,3.42362188501341,3.00159161940984,3.62014406464598,2.94525746532671,2.33006081819499,2.28408442916418,5.81083958567201,0,1.53327305667618,4.34096861406874
"GOBP_GLIOGENESIS",8.30993913786909,1.85149114493945,1.36458148381464,2.87883324957921,9.59338434922318,2.27835765092563,5.04697487197079,4.43628217993067,6.45755046012284,0,2.66789453051414,2.5035836686749,5.59950087267663,0,1.30448777722342,1.93280436915192,6.69297290874144,2.07162571157637,1.85149114493945,2.6846157972517,6.69297290874144,4.70137468988899,2.97462244831816,1.22639087640346,9.91518638865739,7.01559073690978,7.49090424024474,2.81735631518739,4.36939558641599,1.63767395780456,2.80259833209197,0,4.29534546843514,3.69232814859566,3.62872967413971,2.78853180079081,3.62014406464598,1.85818627766235,1.44703435339669,0,5.81083958567201,0.670850817171907,1.53327305667618,2.26261067506038
"GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",8.30993913786909,2.58598451898645,4.96478968168921,0.909845979446959,9.50759430834145,1.29186674170959,6.99099377129996,3.53544516743335,6.50740756082458,2.09851433126943,6.14117032224373,2.93089408986526,5.85409039733525,1.05517979937247,3.71555024621689,0.818787769979332,6.60737248185292,2.38503277869719,4.25846093614995,2.48617390311913,7.20536361911782,5.22678995522778,5.40077643339319,2.17800032672136,9.91518638865739,7.97996315742234,8.17205261475293,4.83045906371987,3.91034949999743,2.10011976897113,2.70544049504292,0,4.29534546843514,3.47337745200036,3.62872967413971,3.21096570164807,3.8483515638928,3.19691221054264,2.84851437167907,1.73840944502849,4.13617010056576,2.29572239767926,3.76201265398846,1.71724080438962
"GOBP_GLIAL_CELL_DEVELOPMENT",8.22519109825023,0.452213306864877,1.36458148381464,2.07162571157637,9.59338434922318,0.772709197042431,4.58635549317228,3.71831210214621,6.55724193596382,0,2.34431982717604,2.16712165172519,5.72690439695852,0.568765741982183,0.873959860758558,0.818787769979332,6.35017598429754,2.17800032672136,1.85149114493945,2.58598451898645,6.26430263216085,4.34749010393707,2.48617390311913,1.61809774851774,9.99946031390822,7.19136264010131,7.32021149149718,0.894100263178824,4.55116760246228,1.08591604630534,1.76376049308489,0,4.19607330196337,3.25170192728556,3.62872967413971,1.3320972000826,3.62014406464598,2.42322189277551,0.571549888288891,0,5.23962724166455,1.11887386931443,1.79758046354451,2.02817588065849
"GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS",8.14041090547987,1.36458148381464,2.87883324957921,0,9.46469143420143,0.96923217754711,4.35406950543304,2.28238077474637,7.69821483596474,0,2.98013925386949,1.80833444368148,5.98107333877196,0.841658132344355,1.48610149256871,0,5.66086596131747,1.22639087640346,2.38503277869719,1.96292765631485,5.92001737595166,5.487585764671,3.25766161527005,1.36458148381464,9.4091508897793,7.62991302608777,7.49090424024474,2.81735631518739,4.55116760246228,1.37931278630868,1.52425643847142,0,3.99651958742742,3.90902469357073,3.42362188501341,2.11571454447706,3.38929334392214,2.94525746532671,1.76461998343577,0,5.35427326635175,0.670850817171907,2.04395833079876,2.14666859352934
"GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING",8.05559749183552,2.28238077474637,3.53544516743335,4.07962684308179,9.33595048374016,2.0540907606829,4.81725840643753,5.92001737595166,7.15366202737549,2.21579939352309,2.77303915290582,3.64427558907663,5.47186394813505,2.38228680402047,2.2637319420468,2.36823578514077,6.60737248185292,2.6846157972517,2.7821956538998,1.61809774851774,7.71598855634592,4.96478968168921,4.07962684308179,3.25766161527005,9.57790751232666,7.27916940394669,7.40558035686323,5.0556172297328,3.81759100501263,2.52318882374194,2.20149743326626,1.12072882680021,3.69424053648756,3.47337745200036,3.00542273640661,3.00159161940984,3.8483515638928,2.42322189277551,2.05560269779513,2.53800367107641,4.66259107659329,2.6674670259504,2.27828676495506,3.33850945555074
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",7.97074974215189,1.22639087640346,3.06964451296171,2.7821956538998,9.50759430834145,1.56797120012694,4.67887070230728,2.7821956538998,7.50040380658216,1.72781891707685,0.299833226303854,0.57755535815701,5.98107333877196,2.25528274986722,1.30448777722342,0.818787769979332,5.92001737595166,1.85149114493945,2.17800032672136,2.28238077474637,6.94941457430689,3.71831210214621,3.53544516743335,0,10.0837168890537,7.36692601275697,7.40558035686323,2.46245600807235,4.36939558641599,2.31516216764492,2.30524351705537,0,4.19607330196337,3.47337745200036,3.42362188501341,1.8733761076217,3.62014406464598,2.42322189277551,2.59331201925893,0.59875176228435,4.42961372059642,1.46093677154442,2.39206062584942,3.13161656894088
"GOBP_GLIAL_CELL_PROLIFERATION",7.88586649115729,2.58598451898645,3.44335347576739,0.452213306864877,9.50759430834145,0.519253684324788,5.36688526355624,2.7821956538998,7.50040380658216,0,3.28434954210065,1.2620291547354,5.59950087267663,0.568765741982183,2.54366982462144,0,4.78935185020032,2.48617390311913,1.22639087640346,1.61809774851774,7.2905798811276,5.40077643339319,3.71831210214621,0,9.66225571918824,7.27916940394669,7.1065813546452,2.71737925440643,4.46039671984476,1.63767395780456,2.20149743326626,0,3.99651958742742,3.47337745200036,3.42362188501341,1.17550777708045,3.38929334392214,2.94525746532671,2.59331201925893,0,2.33669684388055,2.29572239767926,2.27828676495506,1.13965180130028
"GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE",7.71598855634592,0.909845979446959,2.97462244831816,1.61809774851774,9.33595048374016,1.9381250617517,4.7711784562225,2.28238077474637,7.59933723296416,0.770411752667898,1.36365582643601,1.54901626212615,5.72690439695852,1.40859063447878,1.65549799144127,0,5.22678995522778,1.96292765631485,1.49448103573325,2.17800032672136,7.03478287490027,5.22678995522778,3.62708661826703,2.28238077474637,9.99946031390822,7.27916940394669,6.80695391299713,2.96555557769851,4.73207348544397,1.87560663753892,0,0,4.19607330196337,3.90902469357073,3.42362188501341,0,3.62014406464598,2.68797389756993,1.76461998343577,0,4.13617010056576,1.76010096237311,1.66819243965245,2.48828180082425
"GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM",7.71598855634592,1.22639087640346,2.28238077474637,2.48617390311913,9.67915393551598,0,5.09279047072345,3.80915241184237,6.6568446442442,1.72781891707685,2.34431982717604,2.82581433805807,5.0873688924678,1.05517979937247,1.97013427165305,1.61667453441314,7.03478287490027,2.58598451898645,2.97462244831816,3.16397023181826,6.77851181615829,4.87715362701531,4.70137468988899,2.97462244831816,9.99946031390822,7.71748670286765,7.23479597243478,2.35809818102684,4.0027614114537,1.37931278630868,2.60726039694471,0,4.19607330196337,3.25170192728556,3.83176316905004,3.21096570164807,3.8483515638928,2.42322189277551,2.05560269779513,1.07850273202096,5.23962724166455,2.6674670259504,2.61432594084433,2.76136357714093
"GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT",7.71598855634592,1.22639087640346,1.49448103573325,1.85149114493945,9.59338434922318,0.772709197042431,3.69398908037332,2.17800032672136,7.30235994446667,0.97532962330905,1.05151853551558,0,5.59950087267663,1.40859063447878,1.65549799144127,1.05774082104012,5.487585764671,1.49448103573325,2.07162571157637,0.909845979446959,6.77851181615829,4.96478968168921,2.97462244831816,0,9.99946031390822,7.71748670286765,7.06381786386388,3.06331345569895,4.64172223331514,1.63767395780456,2.40732040880023,0,4.19607330196337,3.25170192728556,3.00542273640661,0.549244822815924,3.8483515638928,2.68797389756993,2.05560269779513,1.43207175019643,3.83970814083454,1.61430208266653,2.72325618209701,2.3763808601766
"GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND",7.63099126484302,2.48617390311913,3.80915241184237,2.6846157972517,8.47627890021425,0.772709197042431,5.7304789950909,4.07962684308179,5.20171798614589,2.09851433126943,3.18369197526026,3.24076214404378,4.70002254720647,2.62969177123412,2.94656606234944,1.44579814793146,7.12009857085715,3.25766161527005,4.07962684308179,1.07670489362575,6.69297290874144,4.87715362701531,4.96478968168921,3.44335347576739,7.88586649115729,4.15174952436417,5.42614938569155,2.19838461408991,2.24960813354481,2.10011976897113,2.40732040880023,1.12072882680021,2.96931827927977,2.56297983209551,3.21602983376812,3.4173475436449,2.42370504269667,2.14817763734618,2.59331201925893,2.0192439301015,4.9519693017228,2.60671978236478,2.50399348310658,1.37367031874635
"GOBP_NEUROTRANSMITTER_TRANSPORT",7.63099126484302,2.17800032672136,2.6846157972517,2.7821956538998,9.50759430834145,2.27835765092563,4.12015707671867,3.25766161527005,7.0048121527727,1.45685847477068,1.36365582643601,0.921695437873608,5.72690439695852,1.85551693165724,1.81612066326328,1.44579814793146,5.57428044480406,1.61809774851774,2.28238077474637,1.85149114493945,7.03478287490027,4.43628217993067,3.06964451296171,1.61809774851774,9.91518638865739,7.54229610000022,7.32021149149718,2.96555557769851,4.09485096877281,1.87560663753892,1.98792985594062,0,4.19607330196337,3.25170192728556,3.42362188501341,2.34721467171822,3.62014406464598,2.55667806727136,2.05560269779513,0,4.31255754812047,2.03547836287431,1.92256366475058,2.86839397987277
"GOBP_ORGANIC_ACID_TRANSPORT",7.63099126484302,0.452213306864877,2.7821956538998,1.73678238701503,9.42178322375446,0,4.49361950960976,2.38503277869719,7.30235994446667,1.45685847477068,1.50321046172989,1.2620291547354,5.34397615730852,0.568765741982183,1.1046074763281,1.44579814793146,6.17835355137688,2.87883324957921,3.06964451296171,1.49448103573325,7.37574912860375,5.487585764671,3.35077326297947,1.22639087640346,9.83089464256767,7.62991302608777,7.32021149149718,4.00909218175131,4.46039671984476,1.37931278630868,0,0,4.19607330196337,3.02668390904755,3.42362188501341,1.8733761076217,3.62014406464598,2.42322189277551,1.44703435339669,0,4.25387341760912,2.03547836287431,2.04395833079876,2.54360990375986
"GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT",7.54595324991546,1.61809774851774,2.38503277869719,0.71384177835541,9.50759430834145,1.69587180353801,3.88431294599527,2.07162571157637,7.50040380658216,0,2.34431982717604,1.68129624412805,5.47186394813505,0.568765741982183,1.1046074763281,0.496756413455519,5.22678995522778,1.85149114493945,2.38503277869719,0.71384177835541,6.09232538787949,5.22678995522778,4.16917891979175,1.85149114493945,9.91518638865739,7.71748670286765,7.40558035686323,3.06331345569895,4.46039671984476,2.10011976897113,1.26061855470542,0,4.09647314723898,3.69232814859566,3.00542273640661,0,3.38929334392214,2.68797389756993,1.07937749475106,0,4.54628149585044,2.29572239767926,1.66819243965245,2.70741502577346
"GOBP_AMINO_ACID_TRANSPORT",7.54595324991546,1.49448103573325,2.58598451898645,1.73678238701503,9.50759430834145,1.43394294465294,4.540015975286,2.38503277869719,7.50040380658216,0,1.63560888620343,2.16712165172519,5.72690439695852,0,1.1046074763281,0,5.487585764671,1.85149114493945,2.6846157972517,1.85149114493945,6.60737248185292,5.487585764671,4.07962684308179,0.71384177835541,9.83089464256767,7.89251034554016,7.23479597243478,2.66699687702719,4.73207348544397,2.10011976897113,1.52425643847142,0,4.29534546843514,3.69232814859566,3.42362188501341,1.61525413450942,3.62014406464598,2.68797389756993,1.76461998343577,1.07850273202096,4.42961372059642,1.29730232943296,1.53327305667618,3.02700707697133
"GOBP_REGULATION_OF_AUTOPHAGY",7.54595324991546,1.73678238701503,1.96292765631485,2.07162571157637,9.50759430834145,0,3.97890510343138,3.35077326297947,6.50740756082458,0,0.867072629672693,2.61230534057456,5.34397615730852,0,0,0.496756413455519,6.52170799712526,1.61809774851774,2.58598451898645,0,6.77851181615829,4.78935185020032,4.25846093614995,2.87883324957921,9.99946031390822,7.89251034554016,7.40558035686323,3.01453173011386,4.18664015116072,1.08591604630534,0.528694435845756,0,4.19607330196337,3.25170192728556,3.83176316905004,2.45987553461538,3.8483515638928,2.42322189277551,1.76461998343577,0,4.89424140982042,0,2.04395833079876,1.58488298084885
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION",7.46087304888743,0,2.38503277869719,2.7821956538998,8.90643881655188,0,3.45361198699288,4.52485161937538,6.6568446442442,2.4437153881246,1.05151853551558,2.71966268837334,5.2158182381062,0.841658132344355,1.48610149256871,0,6.26430263216085,2.38503277869719,2.58598451898645,2.17800032672136,7.54595324991546,4.96478968168921,4.43628217993067,1.36458148381464,9.83089464256767,7.45463432272529,6.7212182990911,3.1119101258886,3.5369532025028,1.37931278630868,1.87740654565029,0,3.99651958742742,3.02668390904755,3.42362188501341,2.11571454447706,3.8483515638928,2.00545373295515,1.07937749475106,1.07850273202096,4.77856957617524,2.90664789177907,1.92256366475058,1.78146102479496
"GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY",7.46087304888743,1.73678238701503,3.06964451296171,3.53544516743335,8.82046188595056,1.13871610398587,4.07315386044634,3.98978586294352,6.25788341642893,2.77308016765915,2.11969709658798,3.03501578655739,5.34397615730852,1.7135429921737,1.81612066326328,1.05774082104012,6.09232538787949,2.38503277869719,2.87883324957921,1.85149114493945,7.03478287490027,4.52485161937538,3.80915241184237,3.80915241184237,9.83089464256767,7.45463432272529,7.14933204451883,4.78529708973924,3.34755105634162,2.52318882374194,1.76376049308489,0,3.89618445023881,3.25170192728556,2.57210251444698,3.4173475436449,3.62014406464598,2.28721936047423,1.07937749475106,1.43207175019643,3.35701426643991,3.25633169407174,1.92256366475058,2.70741502577346
"GOBP_ANION_TRANSPORT",7.37574912860375,2.07162571157637,2.97462244831816,2.28238077474637,9.25009545287948,1.43394294465294,4.16708328817061,3.25766161527005,7.0048121527727,0.97532962330905,2.11969709658798,2.16712165172519,5.59950087267663,0,1.65549799144127,0.496756413455519,6.69297290874144,2.6846157972517,2.87883324957921,1.61809774851774,6.86399161042162,5.31384658765232,3.71831210214621,2.17800032672136,10.0837168890537,7.36692601275697,7.23479597243478,2.25208655918448,4.73207348544397,0.715388962983461,1.87740654565029,0,4.09647314723898,3.69232814859566,3.62872967413971,2.11571454447706,3.62014406464598,2.68797389756993,1.44703435339669,1.73840944502849,5.0096286269423,1.38062743169059,2.50399348310658,1.51640034798146
