"","0.0_SE_5","0.0_SE_10","0.0_SE_20","0.0_SE_40","0.1_SE_5","0.1_SE_10","0.1_SE_20","0.1_SE_40","0.2_SE_5","0.2_SE_10","0.2_SE_20","0.2_SE_40","0.3_SE_5","0.3_SE_10","0.3_SE_20","0.3_SE_40","1_SE_5","1_SE_10","1_SE_20","1_SE_40","2_SE_5","2_SE_10","2_SE_20","2_SE_40","3.0_SE_5","3.0_SE_10","3.0_SE_20","3.0_SE_40","3.1_SE_5","3.1_SE_10","3.1_SE_20","3.1_SE_40","3.2_SE_5","3.2_SE_10","3.2_SE_20","3.2_SE_40","3.3_SE_5","3.3_SE_10","3.3_SE_20","3.3_SE_40","4_SE_5","4_SE_10","4_SE_20","4_SE_40"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",4.15709727607117,0.487640047887935,0,0,5.03806719561531,0,0,0,2.43051735565932,0,0,0,2.51586325036832,0,0,0,4.41560370451079,0,0,0,2.74665746082852,0.99836381398038,0,0,3.46055280702061,0.815421537664167,0.628683003348059,0,1.5268619892041,0,0,0,1.10355443042355,0,0,0,0,0,0.529864131685917,0,3.20571938304322,0,0,0
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",4.15709727607117,0,0.854896414989916,1.4801642601043,4.42873832833244,0.859612614908807,1.5414519030124,1.99532124088641,1.37917576587932,0,0,2.35964817306291,2.51586325036832,0,0,0,4.41560370451079,0.99836381398038,0.854896414989916,0,2.47118432209591,0,1.79587002774257,0,3.37250265506292,0,1.91519619012525,0.414476099103794,1.63623146609046,1.36925085317953,1.39651473887688,0,1.37102506705582,0.801216985598827,1.76555729352866,1.65676946632624,1.46226397099707,0.648839834753467,0.970039399503827,0,2.42941736047388,0,0,1.8027858095678
"KEGG_ALZHEIMERS_DISEASE",4.07065375793896,1.89645461235977,1.69325163880031,2.8373195912713,6.50373620678496,1.95489135631672,3.50782040900245,3.54834440133316,3.68137418337851,0.640167859501989,3.67418566268355,2.76242605631897,2.37888363271312,0,1.88985824251166,1.57539905264315,3.72322965481612,1.36844313550104,1.12943083607113,1.58819392976171,4.67304490754565,2.56365530668734,2.47118432209591,3.01723038350625,4.24339742533831,1.68872298701008,2.76584025306787,1.69000287055879,1.74274867489286,0.450892317670548,1.82007658365322,0,2.69010650058805,1.91748562862029,0.650409211902828,1.5390147383407,2.45929812978497,0,1.59000701468559,0.598408278344898,2.67245652714367,1.8701344285973,0.91996085241084,1.57287943739985
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",4.07065375793896,0,0,0,5.94504674928361,0,0,0,3.63055076585338,0,0,0,1.15839933616228,0,0,0,2.0927206192944,0.487640047887935,0,0,2.74665746082852,0.487640047887935,0,0,4.15709727607117,0,0.71989394596833,0,1.5268619892041,0,0,0,2.79134879140465,1.41731031439143,1.53143708293508,0,1.17052086271923,0,0.529864131685917,0,1.13379580954398,0,0,0
"KEGG_GLIOMA",4.07065375793896,0,0.854896414989916,0.99836381398038,5.72967573385256,0,1.42648016193768,2.0927206192944,2.43051735565932,0,0,0,2.24006291188069,0,0,0.697150942442064,3.46055280702061,0.102234455740164,0,0,2.0927206192944,0,0.102234455740164,0,3.28417173219219,0,1.60738283195593,1.10756807829256,1.04225305680832,0,1.92000630748857,0.867212755703178,0,1.13492942182571,2.41507176839542,1.99301591805587,1.17052086271923,0.648839834753467,0,0,1.9893969096122,0,0.748589027982302,1.68933634362386
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",4.07065375793896,0,1.25202372400845,1.36844313550104,5.64343822264258,0,2.56833664856894,1.79587002774257,2.48457121445978,1.27086393187517,0,0,2.51586325036832,0,0.742108859589874,0,3.89729539803455,0.102234455740164,0,0,3.46055280702061,1.36844313550104,0,0,4.32956341861511,0,1.76373296139006,2.00053239970127,1.29659276938906,0,0.893210033046082,0,0.787799890829659,2.15060207850329,1.76555729352866,3.02307395453634,1.46226397099707,0.648839834753467,0,0.598408278344898,2.36785902055877,1.12438054870233,0,0.514614917887089
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",3.98405680521988,0,0,1.36844313550104,4.38501576631454,0,1.59754479683643,0.854896414989916,2.15580721149592,0,0,0,1.80808331912872,0,0,0,2.28388955829743,0.99836381398038,0,0,2.8373195912713,0,0,1.69325163880031,3.28417173219219,0.967285646034161,1.86517520912106,0,0,0.450892317670548,1.16103185808545,0.490973215418905,2.69010650058805,1.6747541287941,1.98883743704544,2.20739769212123,1.72901092285047,0,0.529864131685917,0.598408278344898,1.79214936740958,0,0,2.02272117595721
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",3.98405680521988,0,0,1.25202372400845,3.98997619389458,0,1.65283810224407,2.28388955829743,1.92911586524262,0.990190976160352,0,0,1.95525072491199,0,0,0,3.19553520409534,1.36844313550104,0,0,2.37796123169378,0,0,1.69325163880031,3.81035744609165,1.46870447208092,1.38837487320706,1.52664118585042,0.54453872481897,0,0.893210033046082,0,1.24122718364787,1.41731031439143,1.98883743704544,1.65676946632624,1.17052086271923,0,0,0.598408278344898,0.863712608080508,0,0,0
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",3.89729539803455,0,0,2.18885494959431,4.29747608696186,0,1.97158664959224,2.65545624818681,2.21141794876183,0,0,0.956560775854571,0.441050117871526,0,0,0,3.19553520409534,0,0.102234455740164,0.854896414989916,2.74665746082852,0,0.691299673354398,0,4.84417077581944,1.58031602325938,2.20755586520538,2.77194273061695,0,0,0,0,0.588254719218293,0.263576797137358,1.53143708293508,1.2902466453994,1.46226397099707,0,0,0,1.51600370270388,0,0,2.54607022634324
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",3.89729539803455,0,0,1.36844313550104,4.77750680599386,0,1.30695700516516,2.28388955829743,3.22094354665039,0,1.33278082577614,2.66289102121459,2.78542609623644,0,0,0.697150942442064,5.1002159869933,1.4801642601043,0,0,2.8373195912713,1.36844313550104,0.487640047887935,0,5.01494706174281,1.58031602325938,2.85662423242837,1.0406084304501,1.84691821878259,0.450892317670548,1.16103185808545,0.867212755703178,2.06373336153401,0.801216985598827,2.41507176839542,0.671043491511148,1.46226397099707,0,1.85929420761871,1.84767313891959,2.42941736047388,0,0,1.05634642683528
